,right,cam,cam_time,rate,ctm,ctm_time,error_level
4484,1,7674,2.99219012260437,0,7674,2.99219012260437,0
4485,1,16585,2.99219012260437,0,16585,2.99219012260437,0
4486,1,8427,2.99219012260437,0,8427,2.99219012260437,0
4487,1,11439,2.99219012260437,0,11439,2.99219012260437,0
4488,1,15662,2.99219012260437,0,15662,2.99219012260437,0
4489,1,16397,2.99219012260437,0,16397,2.99219012260437,0
4490,1,12524,2.99219012260437,0,12524,2.99219012260437,0
4491,1,5368,2.99219012260437,0,5368,2.99219012260437,0
4492,1,11162,2.99219012260437,0,11162,2.99219012260437,0
4493,1,9234,2.99219012260437,0,9234,2.99219012260437,0
4494,1,8897,2.99219012260437,0,8897,2.99219012260437,0
4495,1,6699,2.99219012260437,0,6699,2.99219012260437,0
4496,1,8998,2.99219012260437,0,8998,2.99219012260437,0
4497,1,14584,2.99219012260437,0,14584,2.99219012260437,0
4498,1,10077,2.99219012260437,0,10077,2.99219012260437,0
4499,1,15885,2.99219012260437,0,15885,2.99219012260437,0
4500,1,7132,2.99219012260437,0,7132,2.99219012260437,0
4501,1,5790,2.99219012260437,0,5790,2.99219012260437,0
4502,1,10981,2.99219012260437,0,10981,2.99219012260437,0
4503,1,6829,2.99219012260437,0,6829,2.99219012260437,0
4504,1,14510,2.99219012260437,0,14510,2.99219012260437,0
4505,0,1427,2.99219012260437,0,1427,2.99219012260437,5
4506,1,9761,2.99219012260437,0,9761,2.99219012260437,0
4507,1,6215,2.99219012260437,0,6215,2.99219012260437,0
4508,1,2927,2.99219012260437,0,2927,2.99219012260437,0
4509,1,14827,2.99219012260437,0,14827,2.99219012260437,0
4510,1,15195,2.99219012260437,0,15195,2.99219012260437,0
4511,1,5898,2.99219012260437,0,5898,2.99219012260437,0
4512,1,4984,2.99219012260437,0,4984,2.99219012260437,0
4513,1,15699,2.99219012260437,0,15699,2.99219012260437,0
4514,1,10104,2.99219012260437,0,10104,2.99219012260437,0
4515,1,10986,2.99219012260437,0,10986,2.99219012260437,0
4516,1,11275,2.99219012260437,0,11275,2.99219012260437,0
4517,1,15723,2.99219012260437,0,15723,2.99219012260437,0
4518,1,8484,2.99219012260437,0,8484,2.99219012260437,0
4519,1,6690,2.99219012260437,0,6690,2.99219012260437,0
4520,1,7505,2.99219012260437,0,7505,2.99219012260437,0
4521,1,15987,2.99219012260437,0,15987,2.99219012260437,0
4522,1,14544,2.99219012260437,0,14544,2.99219012260437,0
4523,1,14941,2.99219012260437,0,14941,2.99219012260437,0
4524,1,13289,2.99219012260437,0,13289,2.99219012260437,0
4525,1,12526,2.99219012260437,0,12526,2.99219012260437,0
4526,1,5757,2.99219012260437,0,5757,2.99219012260437,0
4527,1,6532,2.99219012260437,0,6532,2.99219012260437,0
4528,1,12579,2.99219012260437,0,12579,2.99219012260437,0
4529,1,10520,2.99219012260437,0,10520,2.99219012260437,0
4530,1,13795,2.99219012260437,0,13795,2.99219012260437,0
4531,1,9834,2.99219012260437,0,9834,2.99219012260437,0
4532,1,9051,2.99219012260437,0,9051,2.99219012260437,0
4533,1,13726,2.99219012260437,0,13726,2.99219012260437,0
4534,1,9201,2.99219012260437,0,9201,2.99219012260437,0
4535,1,15491,2.99219012260437,0,15491,2.99219012260437,0
4536,1,8293,2.99219012260437,0,8293,2.99219012260437,0
4537,1,14385,2.99219012260437,0,14385,2.99219012260437,0
4538,1,14902,2.99219012260437,0,14902,2.99219012260437,0
4539,1,3215,2.99219012260437,0,3215,2.99219012260437,0
4540,1,11174,2.99219012260437,0,11174,2.99219012260437,0
4541,1,13541,2.99219012260437,0,13541,2.99219012260437,0
4542,1,3155,2.99219012260437,0,3155,2.99219012260437,0
4543,1,12956,2.99219012260437,0,12956,2.99219012260437,0
4544,1,7997,2.99219012260437,0,7997,2.99219012260437,0
4545,1,12891,2.99219012260437,0,12891,2.99219012260437,0
4546,1,6040,2.99219012260437,0,6040,2.99219012260437,0
4547,1,14741,2.99219012260437,0,14741,2.99219012260437,0
4548,1,12085,2.99219012260437,0,12085,2.99219012260437,0
4549,1,6606,2.99219012260437,0,6606,2.99219012260437,0
4550,1,10378,2.99219012260437,0,10378,2.99219012260437,0
4551,1,12129,2.99219012260437,0,12129,2.99219012260437,0
4552,1,12983,2.99219012260437,0,12983,2.99219012260437,0
4553,1,4643,2.99219012260437,0,4643,2.99219012260437,0
4554,1,13788,2.99219012260437,0,13788,2.99219012260437,0
4555,1,11986,2.99219012260437,0,11986,2.99219012260437,0
4556,1,16616,2.99219012260437,0,16616,2.99219012260437,0
4557,1,12822,2.99219012260437,0,12822,2.99219012260437,0
4558,1,9384,2.99219012260437,0,9384,2.99219012260437,0
4559,0,8496,2.99219012260437,0,8496,2.99219012260437,5
4560,1,11281,2.99219012260437,0,11281,2.99219012260437,0
4561,1,15468,2.99219012260437,0,15468,2.99219012260437,0
4562,1,15071,2.99219012260437,0,15071,2.99219012260437,0
4563,1,10182,2.99219012260437,0,10182,2.99219012260437,0
4564,1,5746,2.99219012260437,0,5746,2.99219012260437,0
4565,1,11338,2.99219012260437,0,11338,2.99219012260437,0
4566,1,13051,2.99219012260437,0,13051,2.99219012260437,0
4567,1,16067,2.99219012260437,0,16067,2.99219012260437,0
4568,1,2849,2.99219012260437,0,2849,2.99219012260437,0
4569,1,6428,2.99219012260437,0,6428,2.99219012260437,0
4570,1,5580,2.99219012260437,0,5580,2.99219012260437,0
4571,1,15858,2.99219012260437,0,15858,2.99219012260437,0
4572,1,12173,2.99219012260437,0,12173,2.99219012260437,0
4573,1,12702,2.99219012260437,0,12702,2.99219012260437,0
4574,1,14909,2.99219012260437,0,14909,2.99219012260437,0
4575,1,12455,2.99219012260437,0,12455,2.99219012260437,0
4576,1,9573,2.99219012260437,0,9573,2.99219012260437,0
4577,1,9780,2.99219012260437,0,9780,2.99219012260437,0
4578,1,16459,2.99219012260437,0,16459,2.99219012260437,0
4579,1,8616,2.99219012260437,0,8616,2.99219012260437,0
4580,1,13030,2.99219012260437,0,13030,2.99219012260437,0
4581,1,7795,2.99219012260437,0,7795,2.99219012260437,0
4582,1,16419,2.99219012260437,0,16419,2.99219012260437,0
4583,1,9712,2.99219012260437,0,9712,2.99219012260437,0
4584,1,7593,2.99219012260437,0,7593,2.99219012260437,0
4585,1,5717,2.99219012260437,0,5717,2.99219012260437,0
4586,1,13416,2.99219012260437,0,13416,2.99219012260437,0
4587,1,8035,2.99219012260437,0,8035,2.99219012260437,0
4588,1,8975,2.99219012260437,0,8975,2.99219012260437,0
4589,1,9850,2.99219012260437,0,9850,2.99219012260437,0
4590,1,15929,2.99219012260437,0,15929,2.99219012260437,0
4591,1,12909,2.99219012260437,0,12909,2.99219012260437,0
4592,1,9706,2.99219012260437,0,9706,2.99219012260437,0
4593,1,12712,2.99219012260437,0,12712,2.99219012260437,0
4594,1,13462,2.99219012260437,0,13462,2.99219012260437,0
4595,1,9660,2.99219012260437,0,9660,2.99219012260437,0
4596,1,13178,2.99219012260437,0,13178,2.99219012260437,0
4597,1,4265,2.99219012260437,0,4265,2.99219012260437,0
4598,1,8817,2.99219012260437,0,8817,2.99219012260437,0
4599,0,9120,2.99219012260437,0,9120,2.99219012260437,5
4600,1,16294,2.99219012260437,0,16294,2.99219012260437,0
4601,1,12653,2.99219012260437,0,12653,2.99219012260437,0
4602,1,14970,2.99219012260437,0,14970,2.99219012260437,0
4603,1,5550,2.99219012260437,0,5550,2.99219012260437,0
4604,1,9964,2.99219012260437,0,9964,2.99219012260437,0
4605,1,7470,2.99219012260437,0,7470,2.99219012260437,0
4606,1,9147,2.99219012260437,0,9147,2.99219012260437,0
4607,1,12819,2.99219012260437,0,12819,2.99219012260437,0
4608,1,3749,2.99219012260437,0,3749,2.99219012260437,0
4609,1,9580,2.99219012260437,0,9580,2.99219012260437,0
4610,1,11419,2.99219012260437,0,11419,2.99219012260437,0
4611,1,16583,2.99219012260437,0,16583,2.99219012260437,0
4612,1,13244,2.99219012260437,0,13244,2.99219012260437,0
4613,1,5698,2.99219012260437,0,5698,2.99219012260437,0
4614,1,13839,2.99219012260437,0,13839,2.99219012260437,0
4615,1,13361,2.99219012260437,0,13361,2.99219012260437,0
4616,1,9826,2.99219012260437,0,9826,2.99219012260437,0
4617,1,11299,2.99219012260437,0,11299,2.99219012260437,0
4618,1,5559,2.99219012260437,0,5559,2.99219012260437,0
4619,1,15954,2.99219012260437,0,15954,2.99219012260437,0
4620,1,16601,2.99219012260437,0,16601,2.99219012260437,0
4621,1,9748,2.99219012260437,0,9748,2.99219012260437,0
4622,1,14382,2.99219012260437,0,14382,2.99219012260437,0
4623,1,7942,2.99219012260437,0,7942,2.99219012260437,0
4624,1,6099,2.99219012260437,0,6099,2.99219012260437,0
4625,1,13466,2.99219012260437,0,13466,2.99219012260437,0
4626,1,15116,2.99219012260437,0,15116,2.99219012260437,0
4627,1,11489,2.99219012260437,0,11489,2.99219012260437,0
4628,1,13250,2.99219012260437,0,13250,2.99219012260437,0
4629,1,6561,2.99219012260437,0,6561,2.99219012260437,0
4630,1,14100,2.99219012260437,0,14100,2.99219012260437,0
4631,1,12337,2.99219012260437,0,12337,2.99219012260437,0
4632,1,15288,2.99219012260437,0,15288,2.99219012260437,0
4633,1,8313,2.99219012260437,0,8313,2.99219012260437,0
4634,1,11238,2.99219012260437,0,11238,2.99219012260437,0
4635,1,13012,2.99219012260437,0,13012,2.99219012260437,0
4636,1,12894,2.99219012260437,0,12894,2.99219012260437,0
4637,1,14335,2.99219012260437,0,14335,2.99219012260437,0
4638,1,6383,2.99219012260437,0,6383,2.99219012260437,0
4639,0,5735,2.99219012260437,0,5735,2.99219012260437,10
4640,1,16003,2.99219012260437,0,16003,2.99219012260437,0
4641,1,9462,2.99219012260437,0,9462,2.99219012260437,0
4642,1,13783,2.99219012260437,0,13783,2.99219012260437,0
4643,1,3697,2.99219012260437,0,3697,2.99219012260437,0
4644,1,3647,2.99219012260437,0,3647,2.99219012260437,0
4645,1,7703,2.99219012260437,0,7703,2.99219012260437,0
4646,1,13245,2.99219012260437,0,13245,2.99219012260437,0
4647,1,7931,2.99219012260437,0,7931,2.99219012260437,0
4648,1,8759,2.99219012260437,0,8759,2.99219012260437,0
4649,1,3420,2.99219012260437,0,3420,2.99219012260437,0
4650,1,10743,2.99219012260437,0,10743,2.99219012260437,0
4651,1,12739,2.99219012260437,0,12739,2.99219012260437,0
4652,1,6755,2.99219012260437,0,6755,2.99219012260437,0
4653,1,12852,2.99219012260437,0,12852,2.99219012260437,0
4654,1,11495,2.99219012260437,0,11495,2.99219012260437,0
4655,1,13409,2.99219012260437,0,13409,2.99219012260437,0
4656,1,15621,2.99219012260437,0,15621,2.99219012260437,0
4657,1,15444,2.99219012260437,0,15444,2.99219012260437,0
4658,1,8160,2.99219012260437,0,8160,2.99219012260437,0
4659,1,11456,2.99219012260437,0,11456,2.99219012260437,0
4660,1,13754,2.99219012260437,0,13754,2.99219012260437,0
4661,1,14908,2.99219012260437,0,14908,2.99219012260437,0
4662,1,5266,2.99219012260437,0,5266,2.99219012260437,0
4663,1,15673,2.99219012260437,0,15673,2.99219012260437,0
4664,1,9606,2.99219012260437,0,9606,2.99219012260437,0
4665,1,11333,2.99219012260437,0,11333,2.99219012260437,0
4666,1,13106,2.99219012260437,0,13106,2.99219012260437,0
4667,1,12506,2.99219012260437,0,12506,2.99219012260437,0
4668,0,1638,2.99219012260437,0,1638,2.99219012260437,5
4669,1,6335,2.99219012260437,0,6335,2.99219012260437,0
4670,1,12413,2.99219012260437,0,12413,2.99219012260437,0
4671,1,3970,2.99219012260437,0,3970,2.99219012260437,0
4672,1,4086,2.99219012260437,0,4086,2.99219012260437,0
4673,1,4481,2.99219012260437,0,4481,2.99219012260437,0
4674,1,5336,2.99219012260437,0,5336,2.99219012260437,0
4675,1,13143,2.99219012260437,0,13143,2.99219012260437,0
4676,1,14305,2.99219012260437,0,14305,2.99219012260437,0
4677,1,6000,2.99219012260437,0,6000,2.99219012260437,0
4678,1,7843,2.99219012260437,0,7843,2.99219012260437,0
4679,1,15008,2.99219012260437,0,15008,2.99219012260437,0
4680,1,9870,2.99219012260437,0,9870,2.99219012260437,0
4681,1,6709,2.99219012260437,0,6709,2.99219012260437,0
4682,1,12106,2.99219012260437,0,12106,2.99219012260437,0
4683,1,3885,2.99219012260437,0,3885,2.99219012260437,0
4684,1,5998,2.99219012260437,0,5998,2.99219012260437,0
4685,0,3592,2.99219012260437,0,3592,2.99219012260437,10
4686,0,4725,2.99219012260437,0,4725,2.99219012260437,5
4687,1,10386,2.99219012260437,0,10386,2.99219012260437,0
4688,1,13437,2.99219012260437,0,13437,2.99219012260437,0
4689,1,14517,2.99219012260437,0,14517,2.99219012260437,0
4690,1,15406,2.99219012260437,0,15406,2.99219012260437,0
4691,1,15331,2.99219012260437,0,15331,2.99219012260437,0
4692,0,4353,2.99219012260437,0,4353,2.99219012260437,5
4693,0,8098,2.99219012260437,0,8098,2.99219012260437,5
4694,1,3085,2.99219012260437,0,3085,2.99219012260437,0
4695,1,15726,2.99219012260437,0,15726,2.99219012260437,0
4696,1,14121,2.99219012260437,0,14121,2.99219012260437,0
4697,1,10003,2.99219012260437,0,10003,2.99219012260437,0
4698,1,9469,2.99219012260437,0,9469,2.99219012260437,0
4699,1,9711,2.99219012260437,0,9711,2.99219012260437,0
4700,1,15429,2.99219012260437,0,15429,2.99219012260437,0
4701,1,10513,2.99219012260437,0,10513,2.99219012260437,0
4702,1,6672,2.99219012260437,0,6672,2.99219012260437,0
4703,1,14678,2.99219012260437,0,14678,2.99219012260437,0
4704,1,9605,2.99219012260437,0,9605,2.99219012260437,0
4705,1,579,2.99219012260437,0,579,2.99219012260437,0
4706,1,14640,2.99219012260437,0,14640,2.99219012260437,0
4707,1,13490,2.99219012260437,0,13490,2.99219012260437,0
4708,1,4043,2.99219012260437,0,4043,2.99219012260437,0
4709,1,14038,2.99219012260437,0,14038,2.99219012260437,0
4710,1,16169,2.99219012260437,0,16169,2.99219012260437,0
4711,0,3065,2.99219012260437,0,3065,2.99219012260437,10
4712,1,13887,2.99219012260437,0,13887,2.99219012260437,0
4713,1,12675,2.99219012260437,0,12675,2.99219012260437,0
4714,1,13575,2.99219012260437,0,13575,2.99219012260437,0
4715,1,11165,2.99219012260437,0,11165,2.99219012260437,0
4716,1,10565,2.99219012260437,0,10565,2.99219012260437,0
4717,1,12859,2.99219012260437,0,12859,2.99219012260437,0
4718,1,15000,2.99219012260437,0,15000,2.99219012260437,0
4719,1,7855,2.99219012260437,0,7855,2.99219012260437,0
4720,1,15129,2.99219012260437,0,15129,2.99219012260437,0
4721,1,9973,2.99219012260437,0,9973,2.99219012260437,0
4722,1,15778,2.99219012260437,0,15778,2.99219012260437,0
4723,1,9204,2.99219012260437,0,9204,2.99219012260437,0
4724,1,5742,2.99219012260437,0,5742,2.99219012260437,0
4725,1,10732,2.99219012260437,0,10732,2.99219012260437,0
4726,1,15985,2.99219012260437,0,15985,2.99219012260437,0
4727,1,13516,2.99219012260437,0,13516,2.99219012260437,0
4728,1,8876,2.99219012260437,0,8876,2.99219012260437,0
4729,1,15704,2.99219012260437,0,15704,2.99219012260437,0
4730,1,16544,2.99219012260437,0,16544,2.99219012260437,0
4731,1,12155,2.99219012260437,0,12155,2.99219012260437,0
4732,1,7438,2.99219012260437,0,7438,2.99219012260437,0
4733,1,1823,2.99219012260437,0,1823,2.99219012260437,0
4734,0,3183,2.99219012260437,0,3183,2.99219012260437,5
4735,1,15656,2.99219012260437,0,15656,2.99219012260437,0
4736,1,11029,2.99219012260437,0,11029,2.99219012260437,0
4737,1,13328,2.99219012260437,0,13328,2.99219012260437,0
4738,0,1108,2.99219012260437,0,1108,2.99219012260437,5
4739,1,15776,2.99219012260437,0,15776,2.99219012260437,0
4740,1,13273,2.99219012260437,0,13273,2.99219012260437,0
4741,1,15093,2.99219012260437,0,15093,2.99219012260437,0
4742,1,3443,2.99219012260437,0,3443,2.99219012260437,0
4743,1,11128,2.99219012260437,0,11128,2.99219012260437,0
4744,1,2647,2.99219012260437,0,2647,2.99219012260437,0
4745,1,10402,2.99219012260437,0,10402,2.99219012260437,0
4746,0,1824,2.99219012260437,0,1824,2.99219012260437,5
4747,1,8281,2.99219012260437,0,8281,2.99219012260437,0
4748,1,13337,2.99219012260437,0,13337,2.99219012260437,0
4749,1,11140,2.99219012260437,0,11140,2.99219012260437,0
4750,1,15018,2.99219012260437,0,15018,2.99219012260437,0
4751,0,2990,2.99219012260437,0,2990,2.99219012260437,5
4752,1,11855,2.99219012260437,0,11855,2.99219012260437,0
4753,1,11510,2.99219012260437,0,11510,2.99219012260437,0
4754,1,7497,2.99219012260437,0,7497,2.99219012260437,0
4755,1,14662,2.99219012260437,0,14662,2.99219012260437,0
4756,1,6503,2.99219012260437,0,6503,2.99219012260437,0
4757,1,11976,2.99219012260437,0,11976,2.99219012260437,0
4758,1,5258,2.99219012260437,0,5258,2.99219012260437,0
4759,1,14598,2.99219012260437,0,14598,2.99219012260437,0
4760,1,11606,2.99219012260437,0,11606,2.99219012260437,0
4761,1,14568,2.99219012260437,0,14568,2.99219012260437,0
4762,1,9905,2.99219012260437,0,9905,2.99219012260437,0
4763,1,4035,2.99219012260437,0,4035,2.99219012260437,0
4764,1,4087,2.99219012260437,0,4087,2.99219012260437,0
4765,1,15603,2.99219012260437,0,15603,2.99219012260437,0
4766,1,7661,2.99219012260437,0,7661,2.99219012260437,0
4767,1,6517,2.99219012260437,0,6517,2.99219012260437,0
4768,1,13417,2.99219012260437,0,13417,2.99219012260437,0
4769,1,12703,2.99219012260437,0,12703,2.99219012260437,0
4770,1,11751,2.99219012260437,0,11751,2.99219012260437,0
4771,1,9725,2.99219012260437,0,9725,2.99219012260437,0
4772,1,7477,2.99219012260437,0,7477,2.99219012260437,0
4773,1,12481,2.99219012260437,0,12481,2.99219012260437,0
4774,1,16608,2.99219012260437,0,16608,2.99219012260437,0
4775,1,14612,2.99219012260437,0,14612,2.99219012260437,0
4776,1,16259,2.99219012260437,0,16259,2.99219012260437,0
4777,1,4403,2.99219012260437,0,4403,2.99219012260437,0
4778,1,11193,2.99219012260437,0,11193,2.99219012260437,0
4779,1,10729,2.99219012260437,0,10729,2.99219012260437,0
4780,1,9556,2.99219012260437,0,9556,2.99219012260437,0
4781,1,13085,2.99219012260437,0,13085,2.99219012260437,0
4782,1,5909,2.99219012260437,0,5909,2.99219012260437,0
4783,1,8779,2.99219012260437,0,8779,2.99219012260437,0
4784,0,3402,2.99219012260437,0,3402,2.99219012260437,10
4785,1,15432,2.99219012260437,0,15432,2.99219012260437,0
4786,1,9117,2.99219012260437,0,9117,2.99219012260437,0
4787,1,10954,2.99219012260437,0,10954,2.99219012260437,0
4788,1,15028,2.99219012260437,0,15028,2.99219012260437,0
4789,1,16535,2.99219012260437,0,16535,2.99219012260437,0
4790,1,10169,2.99219012260437,0,10169,2.99219012260437,0
4791,1,8055,2.99219012260437,0,8055,2.99219012260437,0
4792,1,13744,2.99219012260437,0,13744,2.99219012260437,0
4793,1,15680,2.99219012260437,0,15680,2.99219012260437,0
4794,1,13684,2.99219012260437,0,13684,2.99219012260437,0
4795,1,4757,2.99219012260437,0,4757,2.99219012260437,0
4796,1,9534,2.99219012260437,0,9534,2.99219012260437,0
4797,1,13040,2.99219012260437,0,13040,2.99219012260437,0
4798,1,5651,2.99219012260437,0,5651,2.99219012260437,0
4799,1,14432,2.99219012260437,0,14432,2.99219012260437,0
4800,1,13881,2.99219012260437,0,13881,2.99219012260437,0
4801,1,15717,2.99219012260437,0,15717,2.99219012260437,0
4802,1,12825,2.99219012260437,0,12825,2.99219012260437,0
4803,0,11450,2.99219012260437,0,11450,2.99219012260437,5
4804,1,11813,2.99219012260437,0,11813,2.99219012260437,0
4805,1,9457,2.99219012260437,0,9457,2.99219012260437,0
4806,1,11075,2.99219012260437,0,11075,2.99219012260437,0
4807,1,7194,2.99219012260437,0,7194,2.99219012260437,0
4808,1,13691,2.99219012260437,0,13691,2.99219012260437,0
4809,1,7324,2.99219012260437,0,7324,2.99219012260437,0
4810,1,7416,2.99219012260437,0,7416,2.99219012260437,0
4811,1,12405,2.99219012260437,0,12405,2.99219012260437,0
4812,1,15731,2.99219012260437,0,15731,2.99219012260437,0
4813,1,9975,2.99219012260437,0,9975,2.99219012260437,0
4814,1,15713,2.99219012260437,0,15713,2.99219012260437,0
4815,1,6883,2.99219012260437,0,6883,2.99219012260437,0
4816,1,5994,2.99219012260437,0,5994,2.99219012260437,0
4817,0,7315,2.99219012260437,0,7315,2.99219012260437,5
4818,1,16411,2.99219012260437,0,16411,2.99219012260437,0
4819,1,10410,2.99219012260437,0,10410,2.99219012260437,0
4820,1,15303,2.99219012260437,0,15303,2.99219012260437,0
4821,1,9459,2.99219012260437,0,9459,2.99219012260437,0
4822,1,11080,2.99219012260437,0,11080,2.99219012260437,0
4823,1,8964,2.99219012260437,0,8964,2.99219012260437,0
4824,1,13392,2.99219012260437,0,13392,2.99219012260437,0
4825,1,10971,2.99219012260437,0,10971,2.99219012260437,0
4826,1,16095,2.99219012260437,0,16095,2.99219012260437,0
4827,1,5054,2.99219012260437,0,5054,2.99219012260437,0
4828,1,2969,2.99219012260437,0,2969,2.99219012260437,0
4829,1,4185,2.99219012260437,0,4185,2.99219012260437,0
4830,1,15229,2.99219012260437,0,15229,2.99219012260437,0
4831,1,12615,2.99219012260437,0,12615,2.99219012260437,0
4832,1,9913,2.99219012260437,0,9913,2.99219012260437,0
4833,1,8715,2.99219012260437,0,8715,2.99219012260437,0
4834,1,8781,2.99219012260437,0,8781,2.99219012260437,0
4835,1,9814,2.99219012260437,0,9814,2.99219012260437,0
4836,1,9631,2.99219012260437,0,9631,2.99219012260437,0
4837,1,12015,2.99219012260437,0,12015,2.99219012260437,0
4838,1,14805,2.99219012260437,0,14805,2.99219012260437,0
4839,1,6572,2.99219012260437,0,6572,2.99219012260437,0
4840,1,9406,2.99219012260437,0,9406,2.99219012260437,0
4841,1,13349,2.99219012260437,0,13349,2.99219012260437,0
4842,1,4779,2.99219012260437,0,4779,2.99219012260437,0
4843,1,13116,2.99219012260437,0,13116,2.99219012260437,0
4844,1,16243,2.99219012260437,0,16243,2.99219012260437,0
4845,1,10033,2.99219012260437,0,10033,2.99219012260437,0
4846,0,3307,2.99219012260437,0,3307,2.99219012260437,5
4847,1,9052,2.99219012260437,0,9052,2.99219012260437,0
4848,1,10795,2.99219012260437,0,10795,2.99219012260437,0
4849,1,10864,2.99219012260437,0,10864,2.99219012260437,0
4850,0,13378,2.99219012260437,0,13378,2.99219012260437,5
4851,1,8980,2.99219012260437,0,8980,2.99219012260437,0
4852,1,4141,2.99219012260437,0,4141,2.99219012260437,0
4853,1,7715,2.99219012260437,0,7715,2.99219012260437,0
4854,1,13339,2.99219012260437,0,13339,2.99219012260437,0
4855,1,15719,2.99219012260437,0,15719,2.99219012260437,0
4856,1,11796,2.99219012260437,0,11796,2.99219012260437,0
4857,1,12842,2.99219012260437,0,12842,2.99219012260437,0
4858,1,13028,2.99219012260437,0,13028,2.99219012260437,0
4859,1,9007,2.99219012260437,0,9007,2.99219012260437,0
4860,1,10290,2.99219012260437,0,10290,2.99219012260437,0
4861,1,12995,2.99219012260437,0,12995,2.99219012260437,0
4862,1,14738,2.99219012260437,0,14738,2.99219012260437,0
4863,1,8902,2.99219012260437,0,8902,2.99219012260437,0
4864,1,9752,2.99219012260437,0,9752,2.99219012260437,0
4865,1,11706,2.99219012260437,0,11706,2.99219012260437,0
4866,1,13585,2.99219012260437,0,13585,2.99219012260437,0
4867,1,16430,2.99219012260437,0,16430,2.99219012260437,0
4868,1,13186,2.99219012260437,0,13186,2.99219012260437,0
4869,1,14290,2.99219012260437,0,14290,2.99219012260437,0
4870,1,6562,2.99219012260437,0,6562,2.99219012260437,0
4871,1,11366,2.99219012260437,0,11366,2.99219012260437,0
4872,1,8693,2.99219012260437,0,8693,2.99219012260437,0
4873,1,15354,2.99219012260437,0,15354,2.99219012260437,0
4874,1,12496,2.99219012260437,0,12496,2.99219012260437,0
4875,1,11151,2.99219012260437,0,11151,2.99219012260437,0
4876,1,13308,2.99219012260437,0,13308,2.99219012260437,0
4877,1,10583,2.99219012260437,0,10583,2.99219012260437,0
4878,1,15576,2.99219012260437,0,15576,2.99219012260437,0
4879,1,15283,2.99219012260437,0,15283,2.99219012260437,0
4880,1,3315,2.99219012260437,0,3315,2.99219012260437,0
4881,1,6875,2.99219012260437,0,6875,2.99219012260437,0
4882,1,4101,2.99219012260437,0,4101,2.99219012260437,0
4883,1,11780,2.99219012260437,0,11780,2.99219012260437,0
4884,1,9883,2.99219012260437,0,9883,2.99219012260437,0
4885,1,14723,2.99219012260437,0,14723,2.99219012260437,0
4886,0,4989,2.99219012260437,0,4989,2.99219012260437,5
4887,1,14644,2.99219012260437,0,14644,2.99219012260437,0
4888,1,15344,2.99219012260437,0,15344,2.99219012260437,0
4889,1,12540,2.99219012260437,0,12540,2.99219012260437,0
4890,1,8922,2.99219012260437,0,8922,2.99219012260437,0
4891,1,10073,2.99219012260437,0,10073,2.99219012260437,0
4892,1,13343,2.99219012260437,0,13343,2.99219012260437,0
4893,1,2851,2.99219012260437,0,2851,2.99219012260437,0
4894,1,11354,2.99219012260437,0,11354,2.99219012260437,0
4895,1,15632,2.99219012260437,0,15632,2.99219012260437,0
4896,1,3545,2.99219012260437,0,3545,2.99219012260437,0
4897,1,9767,2.99219012260437,0,9767,2.99219012260437,0
4898,1,12377,2.99219012260437,0,12377,2.99219012260437,0
4899,1,8041,2.99219012260437,0,8041,2.99219012260437,0
4900,1,11743,2.99219012260437,0,11743,2.99219012260437,0
4901,1,6161,2.99219012260437,0,6161,2.99219012260437,0
4902,1,16229,2.99219012260437,0,16229,2.99219012260437,0
4903,1,7769,2.99219012260437,0,7769,2.99219012260437,0
4904,1,12765,2.99219012260437,0,12765,2.99219012260437,0
4905,1,3902,2.99219012260437,0,3902,2.99219012260437,0
4906,1,13187,2.99219012260437,0,13187,2.99219012260437,0
4907,1,918,2.99219012260437,0,918,2.99219012260437,0
4908,1,13766,2.99219012260437,0,13766,2.99219012260437,0
4909,1,11378,2.99219012260437,0,11378,2.99219012260437,0
4910,1,12227,2.99219012260437,0,12227,2.99219012260437,0
4911,1,13581,2.99219012260437,0,13581,2.99219012260437,0
4912,1,15993,2.99219012260437,0,15993,2.99219012260437,0
4913,1,14391,2.99219012260437,0,14391,2.99219012260437,0
4914,1,7111,2.99219012260437,0,7111,2.99219012260437,0
4915,1,11127,2.99219012260437,0,11127,2.99219012260437,0
4916,1,2128,2.99219012260437,0,2128,2.99219012260437,0
4917,1,6113,2.99219012260437,0,6113,2.99219012260437,0
4918,1,3993,2.99219012260437,0,3993,2.99219012260437,0
4919,1,8403,2.99219012260437,0,8403,2.99219012260437,0
4920,1,6509,2.99219012260437,0,6509,2.99219012260437,0
4921,1,11153,2.99219012260437,0,11153,2.99219012260437,0
4922,0,5725,2.99219012260437,0,5725,2.99219012260437,5
4923,1,9482,2.99219012260437,0,9482,2.99219012260437,0
4924,0,915,2.99219012260437,0,915,2.99219012260437,5
4925,1,13971,2.99219012260437,0,13971,2.99219012260437,0
4926,1,9044,2.99219012260437,0,9044,2.99219012260437,0
4927,1,9981,2.99219012260437,0,9981,2.99219012260437,0
4928,1,12156,2.99219012260437,0,12156,2.99219012260437,0
4929,1,13918,2.99219012260437,0,13918,2.99219012260437,0
4930,1,10478,2.99219012260437,0,10478,2.99219012260437,0
4931,1,14247,2.99219012260437,0,14247,2.99219012260437,0
4932,1,8649,2.99219012260437,0,8649,2.99219012260437,0
4933,1,13551,2.99219012260437,0,13551,2.99219012260437,0
